order_id,product_id,add_to_cart_order,reordered
1917804,27676,3,0
1917804,13636,4,0
1917804,47766,5,0
1917804,7969,6,1
1917804,18663,7,0
1917804,17634,8,0
1917804,33000,9,0
1917804,25975,10,0
1917804,28842,11,0
1917804,32933,12,1
1917804,33350,13,0
1917804,33813,14,0
1917804,25544,15,0
1917804,45938,16,0
1917804,34308,17,0
1918069,17316,1,0
1918069,42551,2,0
1918069,1970,3,0
1918069,18465,4,1
1918069,16882,5,0
1918069,32689,6,0
1918069,17652,7,1
1918069,21927,8,0
1918069,46979,9,0
1918069,14678,10,1
1918069,17105,11,0
1918069,1090,12,0
1918074,4605,1,1
1918074,40519,2,1
1918074,24964,3,1
1918074,35939,4,1
1918074,29675,5,1
1918074,5769,6,1
1918074,21938,7,1
1918074,9076,8,1
1918074,47766,9,1
1918074,44422,10,1
1918074,5373,11,0
1918074,8518,12,0
1918171,47766,1,1
1918171,4605,2,1
1918171,34969,3,1
1918171,10504,4,0
1918171,17794,5,1
1918171,38453,6,0
1918443,5918,1,1
1918443,19348,2,0
1918443,47759,3,0
1918443,38456,4,0
1918443,18523,5,0
1918443,44632,6,1
1918443,44560,7,1
1918443,14430,8,1
1918443,46724,9,0
1918443,48017,10,0
1918443,8006,11,0
1918443,46359,12,0
1918443,47766,13,0
1918443,11513,14,1
1919258,34969,1,1
1919258,6046,2,1
1919258,11512,3,1
1919258,47626,4,1
1919258,40604,5,0
1919258,27881,6,0
1919258,8518,7,1
1919469,12341,1,1
1919469,8048,2,1
1919469,17122,3,1
1919469,31651,4,0
1919469,890,5,1
1919469,196,6,1
1919469,4920,7,1
1919469,32403,8,1
1919469,44368,9,1
1919469,4149,10,0
1919469,7862,11,0
1919469,22802,12,1
1919469,5971,13,0
1919469,13032,14,0
1919469,7147,15,0
1919469,35652,16,0
1919469,9584,17,0
1919469,33147,18,0
1919469,14678,19,1
1919564,18465,1,1
1919564,2295,2,1
1919564,15290,3,1
1919564,19886,4,1
1919564,15649,5,1
1919564,12341,6,1
1919564,15872,7,1
1919564,28985,8,1
1919564,27521,9,1
1919564,18523,10,1
1919564,40174,11,1
1919564,20082,12,1
1919564,42585,13,1
1919564,11777,14,1
1919564,13176,15,1
1919564,46462,16,1
1919564,23375,17,1
1919564,18176,18,1
1919564,45063,19,1
1919564,44479,20,1
1919564,18629,21,1
1919564,21162,22,1
1919564,11757,23,1
1919564,11212,24,1
1919564,37718,25,1
1919564,17461,26,1
1919564,5550,27,1
1919564,39877,28,0
1919564,28204,29,0
1919564,21137,30,0
1919564,36772,31,1
1919564,32293,32,0
1919564,5194,33,0
1919564,31744,34,0
1919564,48679,35,0
1919564,49113,36,0
1919564,24062,37,1
1919564,24009,38,0
1919564,21903,39,0
1919564,27104,40,0
1919820,47877,1,0
1919820,18418,2,0
1919820,16696,3,0
1919820,49363,4,1
1919820,43209,5,1
1919820,24382,6,0
1919820,13892,7,0
1919820,10193,8,0
1919820,2512,9,0
1919820,10503,10,0
1919820,34955,11,0
1919820,40486,12,0
1919906,20345,1,1
1919906,12797,2,1
1919906,11136,3,1
1919906,21938,4,0
1919906,7746,5,0
1919906,40604,6,1
1919906,20243,7,1
1920329,24082,1,1
1920329,15182,2,1
1920329,21543,3,1
1921190,39993,1,1
1921190,44683,2,1
1921190,14992,3,1
1921190,43352,4,1
1921190,11777,5,0
1921190,20551,6,0
1921190,17559,7,0
1921190,16376,8,1
1921190,23758,9,1
1921190,38185,10,1
1921190,40865,11,0
1921190,30235,12,1
1921190,21115,13,1
1921190,31663,14,1
1921190,44325,15,0
1921190,40884,16,0
1921190,14399,17,1
1921433,8295,1,0
1921433,16757,2,0
1921433,18689,3,1
1921433,2893,4,0
1921433,21267,5,0
1921433,48781,6,0
1921433,12664,7,0
1921433,37053,8,0
1922462,17500,1,0
1922462,44461,2,0
1922462,40681,3,0
1922462,42987,4,1
1922462,14645,5,1
1923688,38108,1,1
1923688,1463,2,1
1923688,48720,3,1
1923688,22035,4,1
1923688,34166,5,1
1924421,10776,1,1
1924421,38701,2,0
1924421,23341,3,0
1924421,424,4,0
1924421,3861,5,0
1924421,29935,6,0
1924421,40606,7,0
1924885,47209,1,0
1924885,26096,2,0
1924885,19068,3,0
1924885,38293,4,1
1924885,39024,5,0
1924885,20114,6,0
1924885,1440,7,0
1924885,38266,8,0
1924885,38067,9,0
1924885,37586,10,0
1924885,49585,11,0
1924885,18598,12,0
1924885,3957,13,0
1924885,39275,14,0
1924885,28156,15,1
1925247,4159,1,0
1925247,35221,2,1
1925247,21709,3,1
1925247,49520,4,1
1925247,35989,5,1
1925247,30353,6,0
1925247,6550,7,1
1925247,39796,8,0
1925247,27548,9,0
1925247,44234,10,0
1925247,42360,11,0
1925247,15785,12,1
1925247,17819,13,0
1925795,20995,1,1
1925795,38293,2,1
1925795,8277,3,1
1925852,31961,1,0
1925852,29553,2,0
1925852,46522,3,0
1925852,4229,4,0
1925852,21278,5,0
1925852,4605,6,0
1925852,14734,7,0
1925852,45646,8,0
1925852,43742,9,0
1925852,2295,10,0
1925852,14118,11,0
1925852,6411,12,0
1925852,20518,13,0
1925852,46673,14,0
1925852,6743,15,1
1925852,16643,16,0
1926167,8337,1,1
1926167,31045,2,0
1926167,34586,3,1
1926167,49191,4,0
1926167,34287,5,0
1926167,19038,6,0
1927723,15487,1,1
1927723,28199,2,1
1927723,27086,3,1
1927723,12341,4,1
1927723,26648,5,1
1927723,5031,6,1
1927723,36247,7,1
1927723,44683,8,1
1927723,6178,9,1
1927723,45007,10,0
1927723,21006,11,0
1927723,41844,12,0
1928120,40865,1,1
1928120,27092,2,1
1928120,11014,3,0
1928120,17605,4,1
1928120,47357,5,0
1928120,33793,6,0
1928120,7825,7,0
1928120,14927,8,0
1928543,26369,1,1
1928543,29970,2,1
1928543,36676,3,1
1928543,26209,4,0
1928543,20114,5,0
1928543,37067,6,1
1928543,13166,7,1
1928543,28928,8,1
1928543,35188,9,1
1928834,16611,1,1
1928834,14999,2,1
1928834,44142,3,0
1928834,14727,4,0
1928834,29487,5,0
1928834,44359,6,0
1928834,5385,7,0
1928834,5640,8,1
1928834,5794,9,1
1928834,7781,10,0
1928834,3318,11,0
1928834,13176,12,1
1928834,33754,13,0
1928834,18523,14,0
1928834,24954,15,0
1928834,25893,16,0
1928834,41787,17,1
1928834,4138,18,0
1928834,17080,19,0
1928834,8193,20,0
1928834,28985,21,1
1928834,27360,22,0
1928834,14233,23,0
1928834,39475,24,0
1930182,45004,1,1
1930182,38300,2,0
1930397,651,1,1
1930397,34220,2,1
1930397,36695,3,1
1930397,2748,4,1
1930397,11481,5,1
1930397,33043,6,1
1930397,13629,7,1
1930397,12456,8,1
1930397,21137,9,1
1930397,16290,10,1
1930397,26620,11,1
1930397,46955,12,0
1930397,2825,13,1
1930882,21938,1,1
1930882,8671,2,1
1930882,27104,3,1
1930882,42585,4,1
1930882,13819,5,1
1930882,40229,6,1
1930882,30489,7,0
1930882,46667,8,0
1930882,30480,9,0
1930882,21903,10,1
1930882,31717,11,0
1930882,46505,12,0
1930882,42768,13,1
1930882,44397,14,1
1930882,9337,15,0
1930882,19415,16,0
1930882,32655,17,0
1930882,30849,18,0
1930882,17835,19,1
1930882,26668,20,0
1930882,48679,21,0
1930882,43340,22,0
1930882,41610,23,1
1930882,26369,24,0
1930882,20788,25,0
1931516,32982,1,1
1931516,18610,2,1
1931516,27524,3,1
1931516,44579,4,1
1931516,42736,5,1
1931516,29176,6,1
1931516,44987,7,1
1931516,4210,8,1
1931516,25503,9,1
1931516,36736,10,1
1931516,39142,11,1
1931516,16619,12,1
1931516,39397,13,1
1931516,38797,14,0
1931516,48871,15,0
1931516,38789,16,1
1931516,6473,17,1
1933539,24852,1,1
1933539,14947,2,1
1933539,13712,3,1
1933539,37552,4,1
1933539,4451,5,1
1933539,9177,6,1
1933539,32096,7,1
1933539,27554,8,1
1933539,26201,9,1
1933539,4461,10,0
1933539,8959,11,0
1933539,3066,12,0
1933539,32757,13,0
1933539,37646,14,1
1933539,34688,15,0
1933539,39858,16,0
1933539,22474,17,1
1933539,14161,18,1
1933539,43961,19,0
1933539,38557,20,0
1933703,42518,1,1
1933703,41534,2,1
1933703,4451,3,1
1933703,20073,4,1
1933703,45634,5,1
1933703,17264,6,1
1933703,48746,7,1
1933703,9714,8,1
1933703,27631,9,1
1933703,5565,10,0
1933703,30572,11,1
1933703,23320,12,1
1933703,7175,13,1
1933703,3804,14,1
1933703,16330,15,0
1933703,12108,16,0
1934346,5646,1,0
1934346,27845,2,1
1934346,5640,3,1
1934346,47209,4,1
1934346,43394,5,1
1934346,46906,6,1
1934346,13176,7,1
1934346,32018,8,1
1934346,38141,9,1
1934346,43122,10,1
1934346,18811,11,1
1934346,25197,12,1
1934346,22935,13,1
1934346,4942,14,1
1934346,26369,15,1
1934346,44910,16,1
1934346,25043,17,1
1934346,40377,18,0
1934346,48204,19,0
1934346,34243,20,0
1934346,10749,21,0
1934346,45007,22,1
1934346,19057,23,0
1934346,24561,24,0
1934346,35000,25,0
1934346,28814,26,0
1934346,25093,27,0
1934692,19057,1,1
1934692,8174,2,1
1934692,27695,3,1
1934692,48287,4,1
1934692,12238,5,1
1934692,16262,6,1
1934692,46516,7,1
1934692,37754,8,1
1934692,41806,9,1
1934692,35951,10,1
1934692,42828,11,1
1934692,49235,12,1
1934692,48835,13,1
1934692,36994,14,1
1934692,12701,15,1
1934692,3957,16,1
1934692,40706,17,1
1934692,24184,18,1
1934692,15290,19,1
1934692,37067,20,1
1934692,7781,21,0
1934692,44765,22,0
1934692,46049,23,0
1934692,6489,24,0
1934692,18027,25,1
1934692,43504,26,0
1934692,17948,27,0
1934692,49478,28,1
1935061,6343,1,1
1935061,30489,2,1
1935061,33957,3,1
1935061,36406,4,1
1935061,20282,5,1
1935061,43221,6,1
1935061,48158,7,1
1935061,39861,8,0
1935061,29077,9,1
1935061,38164,10,0
1935061,34262,11,0
1935061,5959,12,0
1935061,34217,13,0
1935061,8929,14,1
1935287,16321,1,1
1935287,21903,2,1
1935287,21616,3,1
1935287,11520,4,1
1935287,4544,5,1
1935287,26209,6,1
1935287,20061,7,0
1935446,13176,1,1
1935446,21903,2,0
1935446,34668,3,1
1935446,43295,4,1
1935446,5785,5,1
1935446,329,6,0
1935446,21841,7,0
1935446,25093,8,0
1935446,21543,9,0
1935446,11286,10,0
1935446,45007,11,1
1935446,26403,12,0
1935446,11140,13,0
1935446,47626,14,0
1935446,28289,15,0
1935446,8518,16,0
1935446,10749,17,0
1935446,20186,18,0
1935446,4920,19,0
1935446,31373,20,0
1935446,11707,21,0
1935446,2091,22,0
1935446,27344,23,0
1935446,38012,24,0
1935446,18908,25,0
1935446,9058,26,0
1935446,18370,27,0
1935842,16797,1,0
1935842,26209,2,0
1935842,12109,3,0
1935842,16440,4,1
1935842,11869,5,1
1935842,41273,6,1
1935842,5750,7,1
1935842,5460,8,1
1935842,21553,9,1
1935842,44371,10,1
1935842,24852,11,1
1935842,34229,12,0
1935842,38506,13,0
1935842,27662,14,0
1935842,30500,15,0
1936306,18811,1,0
1936306,17794,2,1
1936306,2470,3,0
1936306,5991,4,1
1936306,28985,5,1
1936306,5450,6,1
1936306,28601,7,1
1936306,28427,8,1
1936306,41844,9,0
1936306,29256,10,1
1936306,5449,11,0
1936306,697,12,0
1936306,25695,13,1
1936306,23275,14,0
1936306,42768,15,1
1936306,25521,16,0
1936324,2130,1,0
1936324,18362,2,0
1936324,25133,3,1
1936324,30489,4,0
1936324,18926,5,1
1936776,21903,1,1
1936836,2014,1,1
1936836,15992,2,1
1936836,47977,3,1
1936836,16797,4,1
1936836,6187,5,1
1936836,30571,6,1
1936836,45453,7,1
1936836,5655,8,1
1936836,48183,9,1
1936836,17758,10,1
1936836,44245,11,0
1936836,30778,12,0
1936836,29443,13,0
1936836,45566,14,1
1936836,9088,15,1
1936836,27845,16,1
1937304,18638,1,0
1937304,28842,2,1
1937304,41960,3,1
1937407,24852,1,1
1937407,45007,2,1
1937407,23375,3,1
1937407,34358,4,1
1937407,45,5,1
1937407,30489,6,1
1937407,33000,7,0
1938191,6137,1,1
1938191,40600,2,1
1938286,48018,1,1
1938286,37250,2,1
1938286,40332,3,1
1938286,24852,4,1
1938286,18095,5,1
1938286,1117,6,1
1938286,10673,7,1
1938286,22866,8,1
1938286,3031,9,1
1938286,22699,10,0
1938286,13828,11,0
1938286,21573,12,0
1938286,4605,13,0
1938286,9076,14,0
1938286,39922,15,0
1938286,42556,16,0
1938286,32312,17,0
1938834,11210,1,0
1938834,21227,2,1
1938834,30925,3,1
1938834,49605,4,1
1939457,25830,1,1
1939457,40332,2,1
1939457,26083,3,1
1939457,424,4,1
1939457,9759,5,0
1939457,31263,6,1
1939457,43269,7,1
1939457,11185,8,1
1939457,45005,9,0
1939457,28911,10,0
1939457,23032,11,0
1939457,27229,12,0
1939457,8069,13,0
1939457,49363,14,0
1939457,27676,15,0
1939457,11909,16,1
1940303,4605,1,1
1940303,26209,2,0
1940303,9092,3,0
1940303,1359,4,0
1940303,47209,5,1
1940303,13176,6,0
1940303,7120,7,0
1940303,4942,8,1
1940303,42585,9,0
1940303,45007,10,0
1940303,44514,11,1
1940386,33257,1,0
1940386,38456,2,0
1940386,14161,3,0
1940934,41950,1,0
1940934,43789,2,0
1940934,32864,3,0
1940934,3952,4,0
1940934,3523,5,0
1940934,43165,6,0
1940934,39469,7,0
1940934,7035,8,0
1940934,13517,9,0
1941628,31912,1,0
1941628,12341,2,1
1941628,46363,3,1
1941628,38768,4,0
1941628,8803,5,1
1941628,23423,6,1
1941628,33043,7,0
1941628,20776,8,0
1941628,8048,9,0
1941628,16797,10,0
1942332,13733,1,1
1942332,48364,2,1
1942332,12140,3,0
1942332,19863,4,0
1942332,15294,5,1
1942332,4907,6,0
1942332,14197,7,0
1942430,41276,1,0
1942462,10749,1,1
1942462,34466,2,1
1942462,30974,3,1
1942462,31553,4,1
1942462,14129,5,0
1942462,2154,6,1
1942462,47209,7,1
1943395,45066,1,0
1943395,22825,2,1
1943395,4799,3,1
1943395,24852,4,1
1943395,581,5,1
1943395,45014,6,1
1943395,23801,7,1
1943395,9366,8,1
1943395,5024,9,1
1943395,20520,10,1
1943395,40604,11,1
1943395,41953,12,1
1943395,45007,13,1
1943395,890,14,1
1943395,18434,15,1
1943395,39619,16,0
1943395,1057,17,0
1943395,4193,18,0
1943395,5450,19,1
1943395,27336,20,0
1943395,32624,21,0
1943940,10290,1,0
1943940,27336,2,0
1943940,35221,3,0
1943940,16174,4,0
1943940,35973,5,0
1944397,35561,1,0
1944397,7249,2,0
1944397,22362,3,1
1944397,13914,4,1
1944397,32403,5,1
1944397,10473,6,1
1944397,13575,7,1
1944397,42265,8,0
1944397,9387,9,1
1944397,20955,10,1
1944397,31759,11,1
1944397,46058,12,1
1944397,13032,13,1
1944397,7896,14,0
1944397,31474,15,0
1944397,41400,16,1
1944397,36472,17,1
1944397,46562,18,1
1944506,42506,1,1
1944506,21292,2,1
1944506,42265,3,1
1944506,13176,4,1
1944506,30406,5,1
1944506,19660,6,1
1944506,1957,7,1
1944506,31805,8,1
1944506,30827,9,1
1944506,42282,10,1
1944506,6184,11,1
1944506,12341,12,1
1944506,16797,13,0
1944506,16953,14,0
1944506,5068,15,0
1944506,11451,16,0
1944506,4724,17,0
1946449,9434,1,0
1946449,11759,2,1
1946449,42768,3,0
1946998,33056,1,0
1946998,38455,2,0
1946998,44817,3,0
1946998,33065,4,0
1946998,5146,5,1
1946998,47031,6,1
1946998,23909,7,0
1946998,33090,8,1
1946998,30170,9,0
1946998,16797,10,0
1946998,24852,11,1
1946998,5375,12,1
1946998,27313,13,0
1946998,49217,14,0
1946998,5818,15,0
1946998,32265,16,0
1946998,37678,17,0
1946998,40232,18,1
1947274,4812,1,1
1947274,26949,2,1
1947274,13829,3,1
1947274,10337,4,1
1947274,3957,5,1
1947274,34214,6,1
1947274,22963,7,1
1947274,47209,8,1
1947274,27104,9,1
1947274,45007,10,1
1947274,23165,11,1
1947274,27966,12,1
1947274,37646,13,1
1947274,28842,14,1
1947274,36695,15,1
1947274,16759,16,1
1947274,13176,17,1
1947274,40396,18,1
1947274,329,19,1
1947274,2720,20,1
1947274,7175,21,1
1947274,25630,22,1
1947274,42585,23,1
1947274,39075,24,0
1947274,25872,25,0
1947274,44124,26,0
1947274,14112,27,0
1947274,3807,28,0
1947274,11138,29,0
1947274,19366,30,0
1947274,35121,31,0
1947274,47873,32,0
1947274,25472,33,0
1947274,42123,34,0
1950115,43086,1,1
1950115,8802,2,1
1950115,32864,3,1
1950115,4376,4,1
1950115,31506,5,1
1950115,35921,6,1
1950115,16759,7,1
1950115,35535,8,1
1950115,30720,9,1
1950115,24830,10,1
1950115,31114,11,1
1950115,22260,12,1
1950115,18362,13,1
1950115,47388,14,1
1950115,8021,15,1
1950115,45007,16,1
1950115,47734,17,1
1950115,35951,18,1
1950115,13176,19,1
1950693,9597,1,1
1950693,4920,2,1
1950693,21288,3,0
1950693,45066,4,1
1950693,47788,5,0
1950746,13176,1,1
1950746,29223,2,1
1950746,6184,3,0
1950746,32971,4,1
1950746,21137,5,0
1952027,4210,1,1
1952027,47626,2,1
1952027,39190,3,0
1952027,47144,4,1
1952027,6184,5,1
1952027,4920,6,1
1952027,34243,7,0
1952027,20369,8,0
1952027,29727,9,0
1952027,34358,10,0
1952027,49098,11,0
1952027,44142,12,1
1952027,15290,13,0
1952027,41259,14,0
1952027,16797,15,0
1952027,25985,16,1
1952027,5013,17,1
1952497,32102,1,0
1952497,7333,2,1
1952497,30720,3,0
1952497,47626,4,0
1952616,13560,1,1
1952616,8309,2,1
1952616,5514,3,1
1952616,33572,4,1
1952616,11710,5,1
1952616,48733,6,1
1952616,19634,7,1
1952616,47209,8,1
1952616,20995,9,1
1952616,42265,10,1
1952616,16617,11,1
1952616,47792,12,1
1952616,10749,13,1
1952616,8717,14,1
1952616,45645,15,1
1952616,37067,16,1
1952616,18027,17,1
1952616,11925,18,1
1952616,47258,19,1
1952616,38890,20,1
1952616,4799,21,1
1952616,3849,22,1
1952616,41527,23,1
1952616,21137,24,0
1952616,44422,25,0
1952616,6649,26,0
1952616,4031,27,0
1952616,42294,28,0
1953722,25146,1,0
1954648,20072,1,0
1954648,47512,2,1
1954648,38652,3,0
1954648,19966,4,1
1955481,19027,1,0
1955481,10070,2,0
1955481,13619,3,1
1955629,15120,1,1
1955629,22788,2,1
1955629,16797,3,1
1956056,3040,1,1
1956056,31683,2,1
1956056,28993,3,1
1956056,8265,4,1
1956056,14705,5,1
1956344,19894,1,1
1956344,30776,2,1
1956344,7681,3,1
1956344,24852,4,1
1956344,47761,5,1
1956344,25146,6,1
1956344,49273,7,1
1956344,16797,8,1
1956344,39275,9,1
1956344,34503,10,1
1956344,14447,11,1
1956344,42265,12,1
1956344,28204,13,1
1956344,39180,14,1
1956344,1090,15,1
1956344,35704,16,0
1956344,16363,17,1
1956344,25931,18,0
1957205,196,1,1
1957205,30450,2,1
1957205,12427,3,1
1957205,42265,4,1
1957205,35951,5,1
1957205,30827,6,0
1959375,26165,1,1
1959375,41950,2,1
1959375,43789,3,0
1959375,26128,4,0
1959375,46667,5,1
1959375,44750,6,1
1959375,26620,7,1
1959662,24852,1,1
1959662,11777,2,1
1959662,21903,3,1
1959662,35547,4,1
1959662,28204,5,1
1959662,28289,6,1
1959662,25890,7,1
1959662,35221,8,1
1959662,47209,9,0
1959662,21137,10,1
1959662,14992,11,0
1959662,2295,12,0
1959662,49683,13,0
1959662,40706,14,0
1959662,30305,15,0
1959662,33929,16,0
1959662,18444,17,0
1959662,36332,18,0
1959662,4987,19,0
1959662,44422,20,0
1959902,13176,1,1
1959902,21573,2,1
1959902,33147,3,1
1959902,196,4,1
1959902,32478,5,1
1959902,16425,6,1
1959902,34466,7,1
1959902,890,8,0
1959902,5985,9,0
1961519,7533,1,0
1961519,45064,2,1
1961519,21709,3,1
1961519,12212,4,0
1961519,46572,5,0
1961519,25952,6,1
1961519,16953,7,1
1961519,44342,8,1
1961519,2067,9,0
1962064,3114,1,1
1962064,2209,2,0
1962064,10648,3,0
1962064,17615,4,1
1962064,41950,5,1
1962064,5025,6,1
1962064,37066,7,1
1962064,49306,8,1
1962064,4966,9,1
1962064,27323,10,1
1962064,13966,11,1
1962180,25890,1,1
1962180,22395,2,1
1962180,6615,3,0
1962180,8193,4,0
1962180,28934,5,1
1962180,8412,6,0
1962180,48523,7,1
1962180,2361,8,1
1962180,45007,9,1
1962180,46979,10,1
1962180,5818,11,0
1962180,37825,12,0
1962180,46654,13,1
1962241,3129,1,0
1962241,7377,2,0
1962241,35628,3,0
1962241,27966,4,1
1962241,41588,5,0
1962241,8021,6,0
1962241,4462,7,1
1962812,26497,1,1
1962812,35163,2,1
1962812,47766,3,1
1962812,32299,4,1
1962812,17025,5,1
1962812,20842,6,1
1962812,1511,7,1
1962812,8424,8,1
1962812,25890,9,1
1962812,21334,10,0
1962812,41950,11,1
1962812,35166,12,0
1962812,40706,13,1
1962812,31717,14,1
1962812,26209,15,0
1962812,29987,16,1
1963823,5818,1,1
1963823,46906,2,1
1963823,45535,3,1
1963823,16185,4,1
1963823,35948,5,1
1963823,24759,6,0
1963823,17758,7,1
1963823,43735,8,0
1963823,45007,9,0
1963823,42625,10,0
1963823,40571,11,0
1963823,33787,12,0
1963823,1559,13,0
1963823,19370,14,0
1963823,1416,15,0
1963823,40311,16,0
1963823,8092,17,0
1963823,21616,18,0
1963823,35108,19,1
1963823,890,20,0
1963823,44628,21,0
1963823,21267,22,0
1963823,17794,23,1
1963823,23715,24,0
1963823,13198,25,0
1967189,14493,1,1
1967189,6128,2,1
1967189,23734,3,0
1967189,21462,4,1
1967189,29615,5,1
1967189,10673,6,1
1967189,5923,7,1
1967189,19886,8,0
1967189,35855,9,1
1967189,17304,10,0
1967189,22656,11,1
1967189,21701,12,0
1967189,45453,13,0
1968387,30563,1,0
1968387,32239,2,0
1968387,15285,3,0
1968387,4675,4,0
1968387,31562,5,1
1968387,21278,6,0
1968387,46875,7,1
1968387,30336,8,1
1969465,33184,1,0
1969465,45622,2,0
1969465,36326,3,0
1969465,47479,4,1
1969465,42534,5,0
1969465,41844,6,0
1969465,31553,7,1
1969465,31439,8,1
1969465,29640,9,0
1969465,26604,10,0
1969465,15622,11,0
1969961,39097,1,1
1969961,29447,2,1
1969961,30233,3,1
1969961,38739,4,1
1969961,3765,5,1
1969961,18721,6,1
1969961,13176,7,1
1969961,14437,8,1
1969961,3990,9,1
1969961,42460,10,1
1969961,37646,11,1
1969961,39475,12,1
1969961,29615,13,1
1969961,29311,14,1
1969961,40486,15,1
1969961,49325,16,1
1969961,13641,17,1
1969961,41282,18,1
1969961,48415,19,1
1969961,14129,20,1
1969961,20168,21,1
1969961,35845,22,0
1969961,42701,23,1
1969961,27744,24,1
1969961,16185,25,1
1969961,21616,26,1
1969961,226,27,1
1969961,27881,28,1
1969961,4605,29,0
1969961,47626,30,1
1969961,31506,31,1
1969961,30996,32,1
1970321,14704,1,0
1970321,48364,2,1
1970321,47996,3,1
1970321,40216,4,0
1970321,42208,5,0
1970321,20868,6,1
1970321,24043,7,1
1970321,6101,8,1
1970321,37881,9,0
1970321,23801,10,1
1970321,9366,11,1
1970321,3738,12,0
1970321,11408,13,1
1970321,27845,14,1
1970321,20144,15,1
1970321,35108,16,1
1970321,29076,17,1
1970386,34126,1,1
1970386,3464,2,1
1970629,11078,1,0
1970629,24964,2,1
1970629,26209,3,0
1970629,43192,4,0
1970629,25659,5,0
1970629,44910,6,0
1970629,24184,7,1
1970629,44142,8,1
1970629,22149,9,0
1971003,27939,1,1
1971003,36735,2,0
1971003,31717,3,1
1971003,26209,4,1
1971003,9839,5,1
1971003,10749,6,1
1971003,48720,7,1
1971003,47734,8,1
1971003,48775,9,1
1971003,43933,10,1
1971003,21938,11,0
1971003,45123,12,0
1971003,16262,13,1
1971003,25588,14,1
1971003,16617,15,1
1971003,4367,16,0
1971003,311,17,0
1971003,2452,18,0
1971003,38003,19,0
1971003,972,20,0
1971003,23375,21,0
1971003,13176,22,1
1971003,45066,23,0
1971003,4920,24,0
1971003,32177,25,0
1971003,11422,26,0
1971003,47209,27,1
1971003,16759,28,1
1971003,46667,29,1
1971003,21174,30,0
1971003,24964,31,0
1971003,13076,32,0
1971003,11520,33,1
1972289,14705,1,0
1972289,37646,2,0
1972289,20022,3,0
1972289,15359,4,0
1972289,39428,5,0
1972289,37886,6,0
1972485,10732,1,0
1972485,8390,2,1
1972485,36691,3,0
1972485,25204,4,0
1972485,40236,5,0
1972624,24852,1,1
1972624,38562,2,1
1972624,17794,3,1
1972624,32864,4,1
1972624,10621,5,1
1972624,8193,6,1
1972624,44310,7,1
1972624,39558,8,1
1972624,46906,9,1
1972624,7806,10,1
1972624,4920,11,1
1972624,24390,12,1
1972624,32177,13,1
1972624,38159,14,1
1972624,16797,15,1
1972624,1408,16,1
1972624,47626,17,1
1972624,10305,18,0
1972624,22825,19,0
1972624,12845,20,0
1972681,47209,1,1
1972681,49235,2,1
1972681,41950,3,1
1972681,6873,4,1
1972681,31717,5,1
1972681,16029,6,1
1972681,27104,7,1
1972681,30233,8,1
1972681,26940,9,1
1972681,39877,10,1
1972681,23765,11,1
1972681,4269,12,1
1972681,29307,13,1
1972681,30391,14,1
1972681,2326,15,1
1972681,12324,16,1
1972681,19678,17,1
1972681,42701,18,1
1972681,31506,19,1
1972681,38567,20,1
1972681,35871,21,1
1972681,24985,22,1
1972681,11807,23,1
1972681,27093,24,1
1972681,228,25,1
1972681,27534,26,0
1972681,5876,27,1
1972681,10814,28,0
1972681,12419,29,0
1972906,12576,1,1
1972906,27275,2,1
1972906,30353,3,1
1972906,39947,4,1
1972906,36316,5,1
1972906,47977,6,1
1972906,49520,7,1
1972906,2717,8,1
1972906,10690,9,1
1972906,20711,10,0
1972906,14136,11,0
1973517,11816,1,0
1973517,45007,2,1
1973517,4605,3,0
1973517,23165,4,1
1973517,49383,5,0
1973517,28842,6,1
1973517,41960,7,0
1973517,35921,8,0
1973517,30305,9,0
1973517,35444,10,0
1973517,49401,11,0
1973988,47485,1,1
1973988,30949,2,1
1973988,31960,3,1
1973988,10193,4,1
1973988,32299,5,0
1973988,12606,6,1
1974711,47766,1,1
1974711,24852,2,1
1974711,45200,3,0
1974711,35752,4,0
1974711,20512,5,0
1974711,2513,6,1
1974711,28427,7,0
1974711,44632,8,1
1974711,21472,9,0
1974711,16797,10,0
1974711,25901,11,0
1974711,45149,12,0
1974711,21938,13,0
1974845,18761,1,0
1974845,3376,2,0
1974845,36764,3,0
1974845,4920,4,0
1974845,12847,5,0
1975639,45161,1,1
1975639,1263,2,1
1975639,24147,3,0
1975639,29747,4,0
1975639,498,5,0
1975639,35042,6,1
1975639,36180,7,0
1975639,42733,8,0
1975639,11265,9,1
1976421,47141,1,1
1977551,19611,1,1
1977551,27966,2,1
1977551,13176,3,1
1977551,19057,4,1
1977551,1577,5,1
1977551,12060,6,1
1977551,21527,7,1
1977551,39928,8,1
1977551,33647,9,1
1977551,35050,10,1
1977551,651,11,1
1977551,15290,12,1
1977551,21903,13,1
1977551,581,14,1
1977551,45007,15,1
1977551,9000,16,0
1977551,19048,17,0
1977551,24810,18,0
1977551,38159,19,0
1977551,30391,20,1
1977551,24830,21,1
1977551,47766,22,0
1977872,24184,1,1
1977872,44142,2,1
1978088,19933,1,0
1978088,41277,2,0
1978088,28427,3,0
1978088,32700,4,0
1978088,13885,5,0
1978088,19421,6,1
1978088,1979,7,0
1978088,43740,8,0
1978088,48101,9,0
1978088,17440,10,1
1978088,19559,11,1
1978958,30450,1,0
1978958,26405,2,0
1978958,37710,3,0
1979071,35948,1,1
